Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Cluster,PC1,PC2,PC3,PC4
41,F,3,Doctorate,Single,Unknown,Blue,36,2,3,6,2246.0,0,2246.0,0.725,3607,51,0.821,0.0,3,-0.3467538295619592,0.02219502113776078,1.1107307575693328,-2.8589969612099635
42,F,4,Uneducated,Single,Unknown,Blue,36,1,4,1,2875.0,1892,983.0,0.75,4577,81,0.688,0.658,3,-1.174008708560003,2.10222832373225,0.5221512082526627,-0.4925522828381764
51,F,1,Unknown,Married,Unknown,Blue,35,1,2,3,3668.0,0,3668.0,0.655,4753,87,0.812,0.0,3,-0.2756198433122058,0.5383311191625233,0.9246903217040068,0.24846912275352176
45,F,3,High School,Single,$40K - $60K,Blue,36,2,3,3,2853.0,2517,336.0,0.595,4971,65,0.757,0.882,3,-1.7946282388301535,1.1865561693188647,0.03043431091951157,0.018589041732644054
50,F,3,Graduate,Single,Less than $40K,Blue,41,2,2,2,2382.0,1419,963.0,0.78,4563,89,0.712,0.596,0,-1.7946907382580146,1.883827058422804,1.277088193470778,-0.03790687005442026
54,F,3,Graduate,Single,Less than $40K,Blue,36,1,3,1,2830.0,1779,1051.0,0.883,4854,74,0.947,0.629,0,-1.8627202016239746,2.0348425472791583,1.0498954918911427,0.4967886968220685
47,F,3,Unknown,Married,Unknown,Blue,27,1,3,3,24987.0,824,24163.0,0.691,3995,64,0.561,0.033,1,1.8161491752962118,0.180705093748059,0.03547178699456279,-0.24193590056339595
52,F,4,Graduate,Married,Less than $40K,Blue,45,1,1,3,3705.0,2168,1537.0,0.662,4452,89,0.894,0.585,0,-1.8275119991581126,1.0787132872074028,0.5042520773338083,2.3397222200999885
49,F,3,Graduate,Single,Less than $40K,Blue,43,6,3,4,1675.0,0,1675.0,0.76,2622,53,0.71,0.0,0,-1.3087072067840588,-0.6114750202523652,1.6281976369407962,-2.1540055842190715
47,F,3,Uneducated,Divorced,$40K - $60K,Blue,36,2,3,3,1439.0,0,1439.0,0.638,5047,79,0.837,0.0,3,-0.5187613753782914,0.6762729423713665,0.5346410911023297,-0.6947887244255825
54,F,3,Unknown,Single,$40K - $60K,Blue,41,1,3,2,4440.0,0,4440.0,0.639,3720,89,0.894,0.0,3,-0.17250114634365052,1.2183709289710767,1.916026502364489,-0.8761869638024392
52,F,1,High School,Married,Less than $40K,Blue,44,1,1,1,2563.0,1765,798.0,0.857,4515,77,0.925,0.689,0,-2.178587154302308,0.984174108776672,0.5338229817870223,2.6996975658633002
46,F,4,High School,Married,Less than $40K,Blue,33,1,3,0,1896.0,1738,158.0,0.647,4588,75,0.923,0.917,0,-2.428398742603401,1.501917187745154,-0.7513736965477634,2.082887669762713
39,F,3,Unknown,Married,Less than $40K,Blue,26,5,2,5,2190.0,0,2190.0,0.691,2338,40,0.6,0.0,0,-1.3626896284595693,-1.2286973996372477,-1.185243325216131,-1.7309582469454892
55,F,0,Uneducated,Married,Less than $40K,Blue,44,1,1,3,2596.0,1929,667.0,0.609,4726,87,0.812,0.743,0,-2.2405476071792183,0.8480189713296763,1.2502145414458448,2.304453278956807
44,F,2,Graduate,Single,$40K - $60K,Blue,35,2,3,4,4196.0,561,3635.0,0.741,2558,38,0.652,0.134,3,-0.6745086643026555,-0.32551412393797974,0.5833059443207734,-2.0102765317756957
43,F,3,Uneducated,Single,Less than $40K,Blue,25,2,3,3,1616.0,966,650.0,0.647,4774,74,0.805,0.598,0,-1.7991990728215677,1.8899764429879429,-0.1168964761579875,-1.4831333113673004
42,M,5,Uneducated,Single,$60K - $80K,Blue,36,1,1,2,6618.0,1738,4880.0,0.72,5022,76,0.854,0.263,2,0.9311810092319835,1.2243334707009086,-0.7454843840301131,-0.25392165398288213
50,F,4,Uneducated,Single,Less than $40K,Blue,36,2,2,3,2477.0,0,2477.0,0.445,2037,43,0.387,0.0,0,-1.013584011834927,-0.03412456305144386,1.699083540529272,-2.6845751479345954
38,F,3,High School,Single,$40K - $60K,Blue,25,1,1,2,3040.0,1908,1132.0,0.758,5616,73,0.659,0.628,3,-1.2218105187972041,2.16535277170677,-1.2912883939926763,-0.6813561752173245
41,M,3,Unknown,Single,$60K - $80K,Blue,32,1,3,3,4697.0,1046,3651.0,0.313,1679,29,0.318,0.223,2,0.473749046751251,-1.0377660198718321,-0.017204709956879158,-2.3714582556507358
51,M,4,College,Married,$40K - $60K,Blue,36,2,3,1,4436.0,2222,2214.0,0.731,4460,85,0.771,0.501,3,-0.5525382028580716,0.35870527400096114,-0.6963298879647934,2.269460388386177
44,F,2,Graduate,Divorced,Less than $40K,Silver,25,2,2,2,13138.0,0,13138.0,0.546,3881,77,0.791,0.0,1,1.1500505714336031,1.7015818133154343,0.27402543546540525,-1.1755037590171402
46,M,2,Uneducated,Unknown,$60K - $80K,Blue,30,4,3,2,1438.3,681,757.3,0.731,2527,38,0.583,0.473,2,-0.20471862390367782,-1.2306596001480061,-1.0397573168338312,-0.7824807704648441
38,F,3,College,Married,Less than $40K,Blue,36,1,2,3,3297.0,1554,1743.0,0.605,4636,86,0.72,0.471,0,-1.6412337218039632,1.2675801385620356,-0.6207019624457594,0.8592150114512168
46,M,2,Graduate,Single,$60K - $80K,Blue,34,1,3,2,6272.0,1434,4838.0,1.172,4514,66,1.2,0.229,2,0.7454167825276167,0.7936377464787372,-0.6192993074851151,0.3325225379054004
54,M,3,College,Single,$40K - $60K,Blue,42,1,2,1,5608.0,1775,3833.0,0.522,4325,77,0.75,0.317,3,0.004910606207934498,0.9320575645579663,1.2846071431483321,0.2959205544354605
42,M,4,Unknown,Married,$60K - $80K,Blue,32,1,1,2,9906.0,1759,8147.0,0.785,4033,76,1.0,0.178,2,1.1018096863765925,0.24565847399754884,-1.9607705429840168,1.52954768006689
30,F,0,Graduate,Married,Less than $40K,Blue,36,2,2,2,1621.0,1046,575.0,0.729,5247,84,0.615,0.645,0,-2.1121933779721207,1.2905551609276817,-0.9357779525931866,0.6770419867118054
49,F,4,Uneducated,Married,Less than $40K,Blue,38,1,3,3,2305.0,1173,1132.0,0.818,5106,74,0.762,0.509,0,-1.7424996697675912,0.8183918629462584,0.1724702486989396,1.2581610665701275
54,F,1,Uneducated,Single,$40K - $60K,Blue,43,1,3,2,9525.0,2517,7008.0,0.669,4804,79,0.881,0.264,3,-0.3563205165285197,1.3421548175224172,1.8287378058655575,0.5223050404566482
41,M,3,Unknown,Single,$80K - $120K,Blue,32,1,3,4,4742.0,2221,2521.0,0.464,2422,41,0.464,0.468,2,0.39498849412281767,-0.5690830355380245,-0.31187835457561797,-1.33513945807527
51,M,4,Graduate,Single,$120K +,Blue,36,2,1,1,3168.0,2147,1021.0,0.663,4674,71,0.821,0.678,2,-0.578894845703455,1.162723396944248,0.04846877997497998,0.5066360093573272
37,F,3,College,Married,Less than $40K,Blue,27,2,1,3,2939.0,1388,1551.0,0.69,5076,84,0.826,0.472,0,-1.6649976660982653,1.4428005959562014,-1.63830878118713,0.5563170992352773
44,F,1,High School,Divorced,Less than $40K,Blue,32,1,1,2,2724.0,1288,1436.0,0.613,4171,75,1.206,0.473,0,-1.7121903713373028,1.6676760026370339,-0.27757166796360916,0.5237977229097419
46,F,2,Unknown,Married,Unknown,Blue,36,2,3,0,6990.0,876,6114.0,0.752,4861,77,0.638,0.125,3,-0.2728892078453965,0.7036411323842673,0.3887380840597122,0.7291574794684224
45,M,2,High School,Unknown,$60K - $80K,Blue,32,1,2,3,1870.0,0,1870.0,0.761,4891,65,0.806,0.0,2,0.8615127493533362,0.04339310518433257,-0.748530188820127,-0.5565054334894338
55,F,4,Graduate,Married,$40K - $60K,Blue,41,1,1,3,1438.3,0,1438.3,0.861,4885,88,0.63,0.0,3,-0.5213293767344078,0.32389899659985405,0.6515044720313666,0.9909203960155969
55,F,1,High School,Married,$40K - $60K,Blue,46,2,4,3,4629.0,710,3919.0,0.788,2877,49,0.581,0.153,3,-0.8807227092367661,-1.4435207723880505,1.4384760791387565,0.982027662190884
50,M,3,Graduate,Single,$120K +,Blue,33,1,2,2,34516.0,1134,33382.0,0.585,4520,73,0.659,0.033,1,3.700010488757257,0.8764580420728536,0.9897693007217585,-0.7498967737007994
36,F,3,Unknown,Single,Less than $40K,Blue,36,4,3,0,1558.0,261,1297.0,0.775,2424,40,0.6,0.168,0,-1.5352394741682875,0.4691608684078734,0.2130882737069623,-2.227146072924002
45,M,4,Doctorate,Married,$60K - $80K,Blue,37,1,2,2,13093.0,2517,10576.0,0.426,2032,39,0.444,0.192,2,1.085951794427989,-1.5020083152358588,-0.545840477780395,0.8419600598383125
45,F,5,Unknown,Divorced,$40K - $60K,Blue,33,2,2,3,1438.3,0,1438.3,0.739,5346,84,0.787,0.0,3,-0.4126724874461891,1.088075811888923,-0.27692768560575626,-0.785744984817713
41,F,3,Unknown,Unknown,$40K - $60K,Blue,36,2,6,2,4451.0,0,4451.0,0.726,4456,75,0.974,0.0,3,-0.21139571323329862,0.84951551650105,0.12293583883056292,-0.8547495308058363
44,M,4,Uneducated,Single,$60K - $80K,Blue,36,1,2,1,6426.0,0,6426.0,0.592,4892,80,0.818,0.0,2,1.41535417811888,1.0097450126214944,0.18876672108411258,-1.1031726276224076
47,F,5,Graduate,Single,Less than $40K,Blue,36,1,2,1,2761.0,1950,811.0,0.582,4510,88,0.66,0.706,0,-1.8458902846617629,2.4562766205413924,0.5800067457077,-0.06230068142070586
38,F,1,High School,Single,$40K - $60K,Blue,36,1,2,3,2148.0,1103,1045.0,0.602,4711,64,0.882,0.514,3,-1.2360917750786096,1.2547898994585593,0.02485946086504212,-0.8992199592670181
49,F,4,Graduate,Divorced,$40K - $60K,Blue,30,1,3,3,2485.0,1648,837.0,0.595,4208,71,0.919,0.663,3,-1.4575855069290629,0.9977641955141707,-0.4672832109346243,0.4728183053180885
39,F,4,Graduate,Single,$40K - $60K,Blue,25,2,3,3,3394.0,2517,877.0,0.689,5421,75,0.829,0.742,3,-1.464006866389931,1.9605752036724584,-1.2954619686573776,-0.5350492572389317
50,F,3,High School,Married,$40K - $60K,Blue,40,1,3,3,3367.0,1747,1620.0,0.769,5657,91,0.517,0.519,3,-1.199732651535436,0.6885156359063407,0.17805295222050188,1.8238170135054594
50,F,0,High School,Married,$40K - $60K,Blue,43,2,3,1,4154.0,1060,3094.0,0.544,4325,86,0.72,0.255,3,-0.9736673446399354,0.1940967838502522,0.9880690432853174,1.5704860928682058
47,F,3,Unknown,Married,Less than $40K,Blue,37,2,2,2,2154.0,1628,526.0,0.665,4538,74,0.762,0.756,0,-2.264706709185957,0.850286983077965,-0.20182657634620643,1.4955632977304885
54,F,4,Graduate,Divorced,Less than $40K,Blue,43,1,2,1,2506.0,1784,722.0,0.729,4504,80,1.051,0.712,0,-2.0258249991999446,1.6710205244933378,0.8633102305942544,1.7420444627487504
46,F,3,College,Divorced,Less than $40K,Blue,38,1,1,3,1774.0,1115,659.0,0.686,3474,60,0.667,0.629,0,-1.9663280870712183,0.7920738814440228,0.2811107301756852,0.01150331432403477
43,F,2,Unknown,Single,Unknown,Blue,27,1,3,3,3287.0,1697,1590.0,0.711,5236,77,1.026,0.516,3,-0.9848704858005409,2.067523152830745,-0.03319883944869321,-0.9069526621408615
42,F,3,High School,Married,Unknown,Blue,30,1,1,2,1821.0,935,886.0,0.781,4786,87,0.776,0.513,3,-1.099789046383113,1.3142824873570567,-1.0155687777380513,0.8785026983447058
49,M,4,High School,Unknown,$80K - $120K,Blue,31,2,3,3,34516.0,2517,31999.0,0.71,3990,65,1.031,0.073,1,4.146640306062461,0.026012016017230504,-0.775850170726839,0.8458479741112844
45,F,4,Uneducated,Single,$40K - $60K,Blue,36,1,1,3,3918.0,2070,1848.0,0.76,4700,69,0.643,0.528,3,-1.0489241888900647,1.4843485859510508,0.012554351809427128,-0.4312641544511456
49,F,1,Graduate,Married,Unknown,Blue,39,1,1,3,5455.0,2091,3364.0,0.748,4349,58,0.812,0.383,3,-0.9465978356728953,0.11142535401875486,0.28550089279839586,1.4569498668742318
41,F,1,High School,Single,Less than $40K,Blue,36,4,3,2,2372.0,0,2372.0,0.597,2499,41,0.464,0.0,0,-1.2405985035908949,-0.20957852964164958,1.1201243764650768,-2.659410910077163
45,F,2,Graduate,Single,Less than $40K,Blue,33,1,3,4,1492.0,0,1492.0,0.502,2469,38,0.267,0.0,0,-1.156757307072893,-0.10039311566577361,1.505556510366538,-3.028061521348755
44,F,1,Graduate,Single,Less than $40K,Blue,31,2,2,3,1550.0,716,834.0,0.749,4534,87,0.977,0.462,0,-1.6753373135524936,1.9764460003278588,0.4022200452120219,-0.9452669031077723
58,F,3,Graduate,Single,Less than $40K,Blue,53,1,3,1,2669.0,2048,621.0,0.725,4863,79,1.135,0.767,0,-2.1137476366474375,1.80925349046941,2.5041280511737,1.5889215230532163
42,M,4,College,Single,$60K - $80K,Blue,23,2,3,1,3311.0,841,2470.0,0.7,4559,80,0.905,0.254,2,0.5856869738355849,1.2300898766593427,-1.334693528424372,-1.0165622067130702
51,F,4,High School,Single,Less than $40K,Blue,33,2,4,3,3068.0,2071,997.0,0.854,5524,71,0.972,0.675,0,-1.88545040668688,1.7473779731823562,0.4364775693366427,0.08225035584991858
55,F,1,Graduate,Single,Unknown,Blue,49,1,4,3,2721.0,0,2721.0,0.508,5443,73,0.973,0.0,3,-0.28311065542900493,0.7536921580201856,3.373497195006511,-0.929083407050671
37,F,2,Uneducated,Single,$40K - $60K,Blue,27,1,3,2,3050.0,2517,533.0,1.177,4698,75,0.923,0.825,3,-1.6419441979976155,2.269972671769633,-1.4739714374713617,0.130622391489518
60,F,2,Graduate,Married,Unknown,Blue,54,1,2,2,3356.0,1664,1692.0,0.862,5200,81,0.929,0.496,3,-1.1711939855661375,0.3860975869804354,2.0551261202083184,2.8736497110019235
42,F,4,Graduate,Married,$40K - $60K,Blue,23,1,2,3,2647.0,1245,1402.0,0.712,4911,82,0.864,0.47,3,-1.1402017723061075,1.1504404802184451,-1.8997481018726632,0.7648302836191705
50,F,4,Unknown,Married,Less than $40K,Blue,36,2,4,3,2407.0,1102,1305.0,0.736,4543,71,0.775,0.458,0,-1.7846928052277844,0.41523131793015566,0.19996736613304159,0.9266884610537843
52,F,2,High School,Married,Unknown,Blue,39,1,3,4,2233.0,1790,443.0,0.798,2888,50,0.562,0.802,3,-1.8022626793129304,-0.6479410316990839,0.45936410946851436,1.2432507348577784
42,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,37,1,1,3,32106.0,0,32106.0,0.678,4452,83,0.729,0.0,1,4.4853914663606735,0.41579621915762427,-0.35446836300410345,-0.3432169776590889
48,F,4,Unknown,Married,Less than $40K,Blue,43,1,1,0,2089.0,1262,827.0,0.886,5069,76,1.111,0.604,0,-1.94411257977835,1.5198626692458423,-0.14068332492785343,2.4119020637054835
48,F,3,High School,Divorced,Less than $40K,Blue,36,1,1,1,2185.0,1495,690.0,0.924,4906,83,0.804,0.684,0,-1.9293849001702699,1.9564818550981538,-0.08776938111459155,1.1868651600053717
44,F,2,Graduate,Unknown,Less than $40K,Blue,39,2,3,3,4057.0,755,3302.0,0.873,4301,58,1.417,0.186,0,-1.1435091655908196,0.9824705405598753,0.03762214237143994,0.14254674412851862
44,F,4,College,Married,$40K - $60K,Blue,27,1,1,2,3183.0,2517,666.0,0.726,4017,63,0.853,0.791,3,-1.75414754547651,0.8434925127485744,-1.9992242841976573,1.7120439837899548
45,F,5,Uneducated,Unknown,Less than $40K,Blue,36,1,2,3,2699.0,1583,1116.0,0.648,4071,75,0.829,0.587,0,-1.630403265941014,1.6455763316322898,-0.2280768999649972,0.08669363616132922
57,M,3,Graduate,Single,$80K - $120K,Blue,50,2,3,3,17096.0,1762,15334.0,0.409,4231,62,0.55,0.103,2,2.2425116775290115,-0.724435532081811,2.4998469235334353,-0.01904426713147409
50,F,2,Graduate,Married,Less than $40K,Blue,38,1,1,1,2897.0,0,2897.0,0.7,4891,87,0.776,0.0,0,-0.960376265691404,1.078468599633692,0.7496753472933956,0.8755245366980567
46,F,2,Graduate,Unknown,Less than $40K,Blue,40,5,2,2,6568.0,0,6568.0,0.101,1507,33,0.222,0.0,0,-0.8637670713015778,-1.264083854201831,1.4829908136938175,-2.3907757768438667
40,F,4,Graduate,Married,Unknown,Blue,28,1,3,3,1622.0,972,650.0,0.866,4216,71,1.367,0.599,3,-1.3120934041366425,1.090239676405285,-1.6461345964616947,1.0003618626848243
51,F,2,College,Single,Less than $40K,Blue,36,1,3,2,1438.3,718,720.3,0.571,4447,71,0.821,0.499,0,-1.7387490919771367,1.5279570319127578,1.5185202881411701,-0.7563352364126052
34,F,2,High School,Single,$40K - $60K,Blue,36,2,3,1,1677.0,0,1677.0,0.7,4035,87,0.891,0.0,3,-0.4843516884565331,1.6524918097981731,0.01872370890055533,-1.5526976462169593
48,F,2,Graduate,Married,Unknown,Blue,41,1,1,3,7884.0,745,7139.0,0.714,4588,74,0.762,0.094,3,-0.039451864474688306,0.30918222213414304,0.7118532080565474,0.7577851444569218
57,F,2,Graduate,Married,Less than $40K,Blue,45,1,3,3,1860.0,0,1860.0,0.778,5109,62,0.722,0.0,0,-1.1674781514004835,-0.19287675161038653,1.903653738649248,0.8733666021136761
48,F,3,Graduate,Married,Unknown,Blue,41,1,2,2,8074.0,2426,5648.0,0.72,5372,93,0.788,0.3,3,-0.4053201031138807,1.2304304325107263,0.3612709349654829,1.9528494596719908
47,F,4,Graduate,Married,Less than $40K,Blue,30,2,3,3,2124.0,1573,551.0,0.728,4592,83,0.804,0.741,0,-2.1572139997034663,1.0612666042763834,-0.7695887303324379,1.26618995422628
48,F,4,Graduate,Single,Less than $40K,Blue,37,1,1,3,3413.0,1715,1698.0,0.812,3843,67,0.634,0.502,0,-1.584480590172586,1.5088594756340243,0.6257540987983706,-0.5379544134726651
41,F,5,Graduate,Married,Less than $40K,Blue,24,2,3,3,2178.0,1408,770.0,0.635,5089,80,0.455,0.646,0,-1.930124695682885,1.1555561667965186,-1.400732309915199,0.2625182434187217
47,F,3,Uneducated,Single,Unknown,Blue,35,1,4,3,2446.0,1899,547.0,0.714,5347,87,0.74,0.776,3,-1.3415114270379525,1.9894587986805696,0.90609068083854,-0.3908584997084682
37,F,2,Unknown,Single,Less than $40K,Blue,21,1,1,1,3967.0,1476,2491.0,0.626,4490,66,0.833,0.372,0,-1.3833637997021742,2.41361660888239,-0.9192138343885998,-1.4516464933714883
45,F,4,Graduate,Married,Unknown,Blue,36,2,2,2,4146.0,2027,2119.0,0.74,4323,64,0.684,0.489,3,-1.1259524782920762,0.40247403023798045,-0.4898923072567181,1.1528602098534415
26,F,0,Uneducated,Unknown,Unknown,Silver,13,1,2,3,34516.0,2403,32113.0,0.623,4174,59,0.735,0.07,1,3.75018853256709,2.200284214724857,-1.9368678007179085,-1.6653522248744907
58,F,0,Unknown,Unknown,Less than $40K,Blue,52,1,2,2,1869.0,1255,614.0,0.847,5269,80,0.633,0.671,0,-1.9935723992963574,1.1383695066970172,2.426948730963451,1.4432602735437579
46,F,2,College,Single,Unknown,Blue,33,2,3,1,2168.0,1334,834.0,0.622,4043,73,0.738,0.615,3,-1.3013086453830958,1.5019350643664766,0.7711408871074015,-0.830675514382839
49,F,2,College,Married,Less than $40K,Blue,40,1,2,1,2096.0,1276,820.0,0.6,4926,82,0.745,0.609,0,-1.9972770426094817,1.1353188784338681,0.5440321156658933,1.7294195223570346
41,M,2,Graduate,Single,$60K - $80K,Blue,28,2,1,1,7293.0,993,6300.0,0.507,4828,82,0.64,0.136,2,1.0850163373086976,1.0795666673635171,-0.6276183465279557,-1.1200329421217465
46,F,4,College,Married,Unknown,Blue,35,2,2,2,1438.3,0,1438.3,0.802,4659,74,1.114,0.0,3,-0.4773230524139183,0.5799348209969957,-0.2467018293122712,0.4101871722560618
42,M,2,Graduate,Single,$40K - $60K,Blue,36,1,1,3,1438.3,686,752.3,0.68,3499,80,0.86,0.477,3,-0.4810980147068493,1.0223748966602935,-0.1382124743420218,-0.7129509588305566
57,F,3,High School,Single,Less than $40K,Blue,46,1,2,2,2298.0,1540,758.0,0.708,5154,81,0.976,0.67,0,-1.8800351175459764,1.8083258012097834,1.9905099748554496,0.8030027004455089
48,F,4,Unknown,Single,Unknown,Blue,37,1,2,1,3829.0,836,2993.0,0.731,4313,85,0.545,0.218,3,-0.38929658137442696,1.8198354613069327,1.2392301184259051,-1.098522553808773
58,F,3,Doctorate,Married,Less than $40K,Blue,47,1,3,3,1517.0,920,597.0,0.825,5067,69,0.865,0.606,0,-2.040617788937141,0.20308217696794173,1.7551485922195287,1.9347846800405972
46,F,2,College,Unknown,Less than $40K,Silver,36,2,3,1,13427.0,1507,11920.0,0.84,4266,63,0.75,0.112,1,0.8724313127997658,1.618630597882847,0.6225886647950002,0.09262656806212968
53,M,3,Unknown,Married,$80K - $120K,Blue,40,2,2,3,16747.0,0,16747.0,0.801,4350,76,0.767,0.0,2,2.4962045788923892,-0.9343541191022755,0.3614285330260659,1.0638594140315054
58,F,1,Graduate,Married,Unknown,Blue,48,2,3,1,9926.0,2216,7710.0,0.524,4937,73,0.553,0.223,3,-0.351210565207036,-0.054882199617608096,2.242463300182695,1.9490642394666944
54,F,2,High School,Unknown,Less than $40K,Blue,44,1,1,1,2691.0,811,1880.0,0.767,4413,80,0.633,0.301,0,-1.2988313097517672,1.3511680515884015,1.4219482504694312,0.6542670356041389
42,F,3,High School,Married,$40K - $60K,Blue,30,5,3,2,1456.0,0,1456.0,0.694,2843,42,0.5,0.0,3,-0.9613781982185038,-1.3692854639082355,-0.9423209638903814,-0.837350248177089
43,F,4,Graduate,Single,Less than $40K,Blue,34,2,3,2,2005.0,1263,742.0,0.657,4906,80,0.818,0.63,0,-1.8256576786996386,2.048815626633205,0.2975613104074367,-0.6990571462911652
35,F,3,High School,Married,Less than $40K,Blue,36,2,3,0,4790.0,1189,3601.0,0.698,4544,81,0.929,0.248,0,-1.26698938531014,1.3888535482534237,-0.8906794675780634,1.0397058286337137
46,F,2,Unknown,Married,Less than $40K,Blue,36,2,3,1,3123.0,1639,1484.0,0.788,4117,76,1.111,0.525,0,-1.9609568901451526,1.0492875347701833,-0.3181697242431184,1.777486076958986
42,F,3,College,Unknown,Less than $40K,Blue,28,1,2,3,5471.0,2517,2954.0,0.493,5103,94,0.679,0.46,0,-1.2835856689961747,2.3268464537246754,-0.6272817567274,0.020740430403767007
53,M,3,Graduate,Married,$120K +,Blue,46,1,2,2,13670.0,0,13670.0,0.819,4812,81,0.653,0.0,2,1.5379456405061214,-0.2749785381274769,1.0577317101061279,1.3641347169399372
52,M,2,Graduate,Single,$60K - $80K,Blue,45,2,3,3,3460.0,0,3460.0,0.466,2355,47,0.621,0.0,2,0.7209677280422703,-1.288663333276795,1.7663136714631913,-1.4681360176236748
48,M,2,Uneducated,Married,$40K - $60K,Blue,42,1,3,3,3202.0,2517,685.0,0.597,4675,88,0.692,0.786,3,-1.0542394418389918,0.2712154070264564,-0.11995553507406646,2.356322321603277
31,F,1,Uneducated,Married,Less than $40K,Blue,20,6,2,2,1438.3,0,1438.3,0.706,2614,49,0.531,0.0,0,-1.510147796704349,-0.5321908441955204,-1.9346725744359,-1.8313131468266217
50,M,2,Post-Graduate,Single,$60K - $80K,Blue,36,1,3,2,2296.0,1371,925.0,0.604,5483,77,0.791,0.597,2,-0.020848822353973753,0.8578927942914034,0.1987459834143574,0.10621563199083221
54,F,5,Unknown,Single,Less than $40K,Blue,49,2,3,2,1476.0,0,1476.0,0.699,4462,75,0.786,0.0,0,-0.9664498611898998,1.0660169833600492,2.515174341368934,-0.958621100867933
35,F,3,Doctorate,Single,Unknown,Blue,24,1,1,3,12287.0,770,11517.0,0.612,4601,65,0.757,0.063,3,0.6837135839537621,1.6644470595378755,-0.24972746306403987,-2.5155585859759517
41,F,4,Unknown,Single,Less than $40K,Blue,36,2,3,2,2470.0,1566,904.0,0.811,5011,61,0.743,0.634,0,-1.878323020853577,1.6784868379600022,0.12870095208439022,-0.7497061615973064
46,M,2,Graduate,Unknown,$120K +,Blue,34,1,3,2,24431.0,892,23539.0,0.417,3457,66,0.571,0.037,1,2.5765819504242096,0.14367765209125444,0.48874147667085993,-0.5852637117904849
41,M,4,Unknown,Married,Less than $40K,Blue,36,1,1,2,1950.0,998,952.0,0.619,4630,84,0.714,0.512,0,-1.0496582327157755,0.963866325036423,-0.8954678775483986,1.0436758583405004
49,F,4,Graduate,Married,Less than $40K,Blue,36,1,3,1,6615.0,0,6615.0,0.619,4575,75,0.786,0.0,0,-0.564032445884819,0.7847170972215317,0.5920260632721649,0.5056674167493628
47,F,4,Unknown,Single,Unknown,Blue,34,1,3,2,5756.0,860,4896.0,0.708,5298,72,0.714,0.149,3,-0.10666419116516741,1.6224823395750883,1.0190427159402125,-1.3595651743133124
55,F,2,College,Single,Unknown,Blue,49,1,0,6,1438.3,0,1438.3,0.608,2278,57,0.727,0.0,3,-0.441646983759515,-0.3482175870477209,2.7466334511426154,-1.7852444295110186
32,F,0,Unknown,Single,Less than $40K,Blue,22,1,3,2,1438.3,713,725.3,0.806,5099,80,0.951,0.496,0,-1.711988180193908,2.621038638963385,-0.8616126307883774,-1.5840535501937052
50,F,2,Graduate,Married,Less than $40K,Blue,36,2,3,2,1912.0,0,1912.0,0.728,4851,87,0.642,0.0,0,-1.1219003162268846,0.622801777266494,0.824101084736644,0.4092407516837002
45,F,4,High School,Single,Unknown,Blue,26,6,2,2,4549.0,1631,2918.0,0.779,2240,34,0.478,0.359,3,-1.0258827867049873,-0.36168492581753486,-0.4908863022792222,-2.13316575654776
45,F,4,Graduate,Unknown,Less than $40K,Blue,33,1,2,1,1979.0,1305,674.0,0.702,5458,84,0.75,0.659,0,-1.7541046335484691,2.298140891033948,-0.3289738598679326,0.45842640541793256
40,F,5,Unknown,Married,$40K - $60K,Blue,24,1,1,2,2803.0,1747,1056.0,0.954,5089,71,1.029,0.623,3,-1.370939910537741,1.4330412627120785,-2.688352676754026,1.4034390978539304
45,F,3,High School,Married,Less than $40K,Blue,35,2,2,1,2548.0,2250,298.0,0.581,4747,77,0.791,0.883,0,-2.4350095592766077,1.2139982830958558,-0.6556962425271503,1.9854135280334462
45,F,2,High School,Married,Less than $40K,Blue,36,1,2,2,1457.0,828,629.0,0.852,5401,93,0.661,0.568,0,-1.8521767567880905,1.4208901775533183,-0.14499711123065967,1.3926057967300585
32,F,0,Unknown,Married,Less than $40K,Blue,36,5,3,3,1438.3,0,1438.3,0.569,2464,37,0.321,0.0,0,-1.6008039043641318,-1.409996307780096,-0.21749457437390468,-1.6903296692296177
59,F,1,Graduate,Single,$40K - $60K,Blue,53,2,2,0,1980.0,1409,571.0,0.743,5350,96,0.714,0.712,3,-1.5767632652728933,1.547894213584926,2.680930831381621,1.3841130035241629
48,F,2,Graduate,Married,Less than $40K,Blue,35,2,3,1,2216.0,1262,954.0,0.497,4763,83,0.66,0.569,0,-2.000735345410701,0.9591472667686602,0.33026954965764665,1.2290319883721046
57,F,3,Graduate,Divorced,$40K - $60K,Blue,47,1,3,2,4262.0,2517,1745.0,0.682,3943,75,0.744,0.591,3,-1.3875384008084886,0.5901083105854041,1.3976132667316812,1.7949553359273014
42,F,2,Uneducated,Married,Less than $40K,Blue,28,1,2,3,2573.0,1742,831.0,0.693,4649,88,0.76,0.677,0,-2.0146485223622204,1.4952637753518256,-0.9605219511912655,1.0445478490358813
